algorithm,K,M,T,delta,n,trial,seed,time,cumulative_regret,phase,attempt,attempts_used
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2558528,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2568562,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2578595,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2588629,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2598662,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2608696,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2618729,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2628763,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2638796,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2648829,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2658863,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2668896,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2678930,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2688963,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2698997,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2709030,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2719064,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2729097,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2739130,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2749164,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2759197,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2769231,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2779264,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2789298,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2799331,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2809365,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2819398,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2829431,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2839465,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2849498,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2859532,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2869565,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2879599,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2889632,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2899666,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2909699,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2919732,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2929766,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2939799,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2949833,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2959866,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2969900,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2979933,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,2989967,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,1,8,20260518,3000000,7764671.6966470545,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,0,0.0,not_started,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,10033,60178.42068964891,find_multiple_good_arms,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,20067,150276.82068965674,find_multiple_good_arms,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,30100,240366.2413792092,find_multiple_good_arms,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,40134,330464.6413793279,find_multiple_good_arms,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,50167,391742.0620691724,find_multiple_good_arms,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,60201,440394.4620693617,find_multiple_good_arms,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,70234,515859.8827592062,parallel_virtual_musical_chairs,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,80268,598850.2827588707,parallel_virtual_musical_chairs,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,90301,681844.7034481312,parallel_virtual_musical_chairs,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,100334,765149.1241373917,parallel_virtual_number_players,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,110368,849713.524136997,parallel_virtual_number_players,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,120401,934754.9448262574,parallel_virtual_number_players,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,130435,1020123.3448258627,parallel_virtual_number_players,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,140468,1104289.7655159014,parallel_virtual_number_players,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,150502,1188162.1655166748,parallel_virtual_number_players,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,160535,1266271.5862071032,hde_phase1,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,170569,1356369.9862078766,hde_phase1,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,180602,1446459.406898305,hde_phase1,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,190635,1536548.8275887335,hde_phase1,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,200669,1626647.227589507,hde_phase1,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,210702,1716736.6482799354,hde_phase1,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,220736,1793891.0482807087,hde_phase2,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,230769,1883980.4689711372,hde_phase2,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,240803,1974078.8689719106,hde_phase2,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,250836,2064168.289662339,hde_phase2,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,260870,2154266.689663112,hde_phase2,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,270903,2244356.1103535406,hde_phase2,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,280936,2317957.531043969,hde_phase3,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,290970,2399330.9310447425,hde_phase3,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,301003,2489420.351735171,hde_phase3,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,311037,2579518.7517359443,hde_phase3,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,321070,2669608.1724263728,hde_phase3,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,331104,2759706.572427146,hde_phase3,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,341137,2849795.9931175746,hde_phase3,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,351171,2939894.393118348,hde_phase3,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,361204,2983870.8138087764,hde_phase4,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,371237,3073960.234499205,hde_phase4,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,381271,3164058.6344999783,hde_phase4,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,391304,3254148.0551904067,hde_phase4,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,401338,3344246.45519118,hde_phase4,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,411371,3434335.8758816086,hde_phase4,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,421405,3524434.275882382,hde_phase4,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,431438,3596019.6965728104,hde_phase5,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,441472,3637572.096573584,hde_phase5,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,451505,3727661.5172640122,hde_phase5,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,461538,3817750.9379544407,hde_phase5,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,471572,3876609.337955214,hde_phase6,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,481605,3898603.7586456425,hde_phase6,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,491639,3988702.158646416,hde_phase6,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,501672,4026250.5793368444,hde_phase7,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,511706,4028447.9793376178,hde_phase7,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,521739,4097805.400028046,hde_phase7,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,531773,4116703.8000288196,hde_phase8,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,541806,4117749.220719248,hde_phase8,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,551839,4122876.6414096765,hde_phase8,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,561873,4187842.04141045,hde_phase9,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,571906,4188325.4621008784,hde_phase9,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,581940,4188892.8621016517,hde_phase9,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,591973,4189525.28279208,hde_phase9,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,602007,4212806.682792854,hde_phase10,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,612040,4213429.103483282,hde_phase10,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,622074,4213800.503484055,hde_phase10,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,632107,4214509.924174484,hde_phase10,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,642140,4215055.344864912,hde_phase10,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,652174,4215590.744865686,hde_phase10,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,662207,4216303.165556114,hde_phase10,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,672241,4217397.565556888,hde_phase10,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,682274,4242476.986247316,hde_phase11,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,692308,4242439.386248089,hde_phase11,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,702341,4242562.806938518,hde_phase11,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,712375,4242742.206939291,hde_phase11,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,722408,4242674.62762972,hde_phase11,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,732441,4242708.048320148,hde_phase11,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,742475,4242912.4483209215,hde_phase11,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,752508,4256046.86901135,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,762542,4256142.269012123,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,772575,4256021.689702552,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,782609,4256353.089703325,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,792642,4256419.510393754,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,802676,4256327.910394527,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,812709,4256556.3310849555,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,822742,4256629.751775384,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,832776,4256931.151776157,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,842809,4257002.572466586,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,852843,4257297.972467359,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,862876,4257485.393157788,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,872910,4257719.793158561,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,882943,4257942.213848989,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,892977,4258029.613849763,hde_phase12,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,903010,4270972.034540191,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,913043,4271108.45523062,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,923077,4271398.855231393,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,933110,4271512.275921822,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,943144,4271593.675922595,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,953177,4271725.096613023,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,963211,4271807.496613797,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,973244,4271765.917304225,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,983278,4271892.317304999,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,993311,4271926.737995427,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1003344,4272043.158685856,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1013378,4272262.558686629,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1023411,4272387.979377057,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1033445,4272273.379377831,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1043478,4272688.800068259,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1053512,4273034.200069033,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1063545,4272992.620759461,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1073579,4273220.020760234,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1083612,4273137.441450663,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1093645,4273450.862141091,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1103679,4273628.262141865,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1113712,4274177.682832293,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1123746,4274430.082833067,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1133779,4274289.503523495,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1143813,4274222.903524268,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1153846,4274642.324214697,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1163880,4274510.72421547,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1173913,4274720.144905899,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1183946,4274801.565596327,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1193980,4274980.965597101,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1204013,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1214047,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1224080,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1234114,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1244147,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1254181,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1264214,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1274247,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1284281,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1294314,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1304348,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1314381,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1324415,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1334448,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1344482,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1354515,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1364548,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1374582,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1384615,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1394649,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1404682,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1414716,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1424749,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1434783,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1444816,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1454849,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1464883,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1474916,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1484950,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1494983,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1505017,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1515050,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1525084,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1535117,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1545151,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1555184,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1565217,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1575251,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1585284,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1595318,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1605351,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1615385,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1625418,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1635452,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1645485,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1655518,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1665552,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1675585,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1685619,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1695652,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1705686,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1715719,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1725753,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1735786,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1745819,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1755853,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1765886,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1775920,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1785953,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1795987,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1806020,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1816054,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1826087,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1836120,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1846154,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1856187,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1866221,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1876254,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1886288,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1896321,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1906355,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1916388,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1926421,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1936455,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1946488,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1956522,4290245.7931834385,hde_phase13,0,1
izumi2026,30,12,3000000,2.2350180212482304e-08,2,8,20260518,1966555,4290245.7931834385,hde_phase13,0,1
