algorithm,K,M,T,delta,n,trial,seed,time,cumulative_regret,phase,attempt,attempts_used
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,110368,268284.8666672278,distributed_exploration_phase7,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,113712,274064.80000050925,distributed_exploration_phase8,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,117057,274566.8000004573,distributed_exploration_phase8,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,120401,275047.73333373875,distributed_exploration_phase8,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,123746,275496.73333368683,distributed_exploration_phase8,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,127090,281108.66666696826,distributed_exploration_phase8,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,130435,281672.66666691634,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,133779,282109.60000019777,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,137124,282671.60000014585,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,140468,283147.5333334273,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,143813,283619.53333337535,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,147157,284154.4666666568,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,150502,284566.46666660486,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,153846,286795.3999998863,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,157191,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,160535,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,163880,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,167224,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,170569,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,173913,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,177258,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,180602,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,183946,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,187291,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,190635,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,193980,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,197324,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,200669,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,204013,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,207358,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,210702,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,214047,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,217391,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,220736,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,224080,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,227425,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,230769,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,234114,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,237458,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,240803,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,244147,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,247492,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,250836,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,254181,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,257525,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,260870,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,264214,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,267559,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,270903,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,274247,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,277592,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,280936,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,284281,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,287625,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,290970,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,294314,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,297659,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,301003,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,304348,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,307692,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,311037,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,314381,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,317726,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,321070,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,324415,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,327759,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,331104,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,334448,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,337793,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,341137,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,344482,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,347826,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,351171,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,354515,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,357860,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,361204,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,364548,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,367893,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,371237,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,374582,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,377926,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,381271,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,384615,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,387960,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,391304,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,394649,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,397993,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,401338,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,404682,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,408027,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,411371,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,414716,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,418060,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,421405,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,424749,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,428094,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,431438,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,434783,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,438127,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,441472,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,444816,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,448161,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,451505,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,454849,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,458194,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,461538,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,464883,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,468227,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,471572,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,474916,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,478261,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,481605,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,484950,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,488294,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,491639,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,494983,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,498328,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,501672,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,505017,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,508361,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,511706,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,515050,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,518395,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,521739,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,525084,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,528428,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,531773,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,535117,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,538462,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,541806,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,545151,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,548495,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,551839,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,555184,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,558528,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,561873,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,565217,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,568562,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,571906,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,575251,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,578595,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,581940,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,585284,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,588629,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,591973,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,595318,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,598662,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,602007,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,605351,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,608696,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,612040,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,615385,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,618729,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,622074,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,625418,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,628763,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,632107,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,635452,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,638796,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,642140,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,645485,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,648829,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,652174,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,655518,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,658863,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,662207,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,665552,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,668896,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,672241,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,675585,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,678930,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,682274,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,685619,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,688963,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,692308,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,695652,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,698997,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,702341,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,705686,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,709030,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,712375,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,715719,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,719064,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,722408,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,725753,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,729097,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,732441,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,735786,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,739130,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,742475,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,745819,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,749164,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,752508,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,755853,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,759197,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,762542,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,765886,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,769231,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,772575,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,775920,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,779264,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,782609,291824.73333319416,distributed_exploration_phase9,0,1
huang2022,10,4,1000000,7.238241365054197e-08,1,0,20260510,785953,291824.73333319416,distributed_exploration_phase9,0,1
