algorithm,K,M,T,delta,n,trial,seed,time,cumulative_regret,phase,attempt,attempts_used
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,628763,1318880.4200037078,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,632107,1326705.380003988,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,635452,1334532.6800042684,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,638796,1342357.6400045487,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,642140,1350182.600004829,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,645485,1358009.9000051094,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,648829,1365834.8600053897,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,652174,1373662.16000567,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,655518,1381487.1200059503,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,658863,1389314.4200062307,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,662207,1397139.380006511,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,665552,1404966.6800067914,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,668896,1412791.6400070717,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,672241,1420618.940007352,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,675585,1428443.9000076323,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,678930,1436271.2000079127,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,682274,1444096.160008193,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,685619,1451923.4600084734,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,688963,1459748.4200087537,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,692308,1467575.720009034,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,695652,1475400.6800093143,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,698997,1483227.9800095947,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,702341,1491052.940009875,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,705686,1498880.2400101554,hde_phase1,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,709030,1505878.2000104357,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,712375,1513141.500010716,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,715719,1520966.4600109963,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,719064,1528793.7600112767,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,722408,1536618.720011557,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,725753,1544446.0200118374,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,729097,1552270.9800121177,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,732441,1560095.940012398,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,735786,1567923.2400126783,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,739130,1575748.2000129586,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,742475,1583575.500013239,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,745819,1591400.4600135193,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,749164,1599227.7600137996,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,752508,1607052.72001408,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,755853,1614880.0200143603,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,759197,1622704.9800146406,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,762542,1630532.280014921,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,765886,1638357.2400152013,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,769231,1646184.5400154816,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,772575,1654009.500015762,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,775920,1661836.8000160423,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,779264,1669661.7600163226,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,782609,1677489.060016603,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,785953,1685314.0200168833,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,789298,1693141.3200171636,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,792642,1700966.280017444,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,795987,1708793.5800177243,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,799331,1716618.5400180046,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,802676,1724445.840018285,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,806020,1732270.8000185653,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,809365,1740098.1000188456,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,812709,1747923.060019126,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,816054,1755750.3600194063,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,819398,1763575.3200196866,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,822742,1771400.280019967,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,826087,1779227.5800202473,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,829431,1787052.5400205276,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,832776,1794879.840020808,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,836120,1802704.8000210882,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,839465,1810532.1000213686,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,842809,1818357.0600216489,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,846154,1826184.3600219293,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,849498,1834009.3200222095,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,852843,1841836.62002249,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,856187,1849661.5800227702,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,859532,1857488.8800230506,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,862876,1865313.8400233309,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,866221,1873141.1400236113,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,869565,1880966.1000238915,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,872910,1888793.400024172,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,876254,1896618.3600244522,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,879599,1904445.6600247326,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,882943,1912270.6200250129,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,886288,1920097.9200252932,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,889632,1927922.8800255735,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,892977,1935750.180025854,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,896321,1943575.1400261342,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,899666,1951402.4400264146,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,903010,1959227.4000266949,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,906355,1967054.7000269752,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,909699,1974879.6600272555,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,913043,1982704.6200275358,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,916388,1990531.9200278162,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,919732,1998356.8800280965,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,923077,2006184.1800283769,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,926421,2014009.1400286572,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,929766,2021836.4400289375,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,933110,2029661.4000292178,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,936455,2037488.7000294982,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,939799,2045313.6600297785,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,943144,2053140.9600300589,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,946488,2060965.9200303392,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,949833,2068793.2200306195,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,953177,2076618.1800308998,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,956522,2084445.4800311802,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,959866,2092270.4400314605,hde_phase2,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,963211,2096157.7400317409,hde_phase3,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,966555,2103982.7000313415,hde_phase3,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,969900,2111810.000030843,hde_phase3,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,973244,2119634.960030345,hde_phase3,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,976589,2127462.2600298463,hde_phase3,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,979933,2135287.220029348,hde_phase3,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,983278,2143114.5200288496,hde_phase3,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,986622,2150939.4800283513,hde_phase3,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,989967,2158766.780027853,hde_phase3,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,993311,2166591.7400273546,hde_phase3,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,996656,2174419.040026856,hde_phase3,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,5,4,20260514,1000000,2182244.000026358,hde_phase3,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,0,0.0,not_started,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,3344,5279.960000000251,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,6689,12201.260000000737,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,10033,20026.220000001224,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,13378,27853.52000000171,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,16722,35678.479999997675,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,20067,43286.77999998599,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,23411,48658.739999974314,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,26756,54025.03999996263,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,30100,59343.99999995095,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,33445,66969.29999993928,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,36789,74794.2599999276,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,40134,82621.55999991592,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,43478,90446.51999990424,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,46823,98273.81999989256,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,50167,106098.77999988088,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,53512,113926.0799998692,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,56856,121751.03999985752,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,60201,129117.33999984583,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,63545,135317.29999983415,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,66890,141453.59999982247,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,70234,147618.5599998108,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,73579,153777.8599997991,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,76923,159853.81999978743,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,80268,166051.11999977575,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,83612,173876.07999976407,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,86957,181703.3799997524,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,90301,189528.3399997407,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,93645,197353.29999972903,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,96990,205180.59999971735,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,100334,213005.55999970567,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,103679,220832.859999694,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,107023,228657.8199996823,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,110368,236485.11999967063,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,113712,244310.07999965895,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,117057,252137.37999964727,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,120401,259962.3399996356,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,123746,267789.63999969413,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,127090,275614.5999997798,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,130435,283441.89999986545,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,133779,290140.8599999511,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,137124,296264.16000003676,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,140468,302455.1200001224,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,143813,308645.4200002081,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,147157,314791.3800002937,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,150502,320937.6800003794,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,153846,327073.64000046503,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,157191,333250.9400005507,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,160535,339417.90000063635,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,163880,345534.200000722,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,167224,351626.16000080766,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,170569,357789.46000089333,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,173913,363942.420000979,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,177258,370079.72000106465,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,180602,376203.6800011503,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,183946,382637.64000123594,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,187291,390464.9400013216,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,190635,398289.90000140725,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,193980,406117.2000014929,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,197324,413942.16000157857,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,200669,421769.46000166424,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,204013,429594.4200017499,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,207358,437421.72000183555,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,210702,445246.6800019212,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,214047,453073.98000200687,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,217391,460898.9400020925,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,220736,468726.2400021782,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,224080,476551.2000022638,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,227425,484378.5000023495,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,230769,492203.46000243514,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,234114,500030.7600025208,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,237458,507855.72000260645,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,240803,515683.0200026921,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,244147,523507.98000277777,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,247492,531335.2800026882,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,250836,539160.2400025792,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,254181,546987.5400024701,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,257525,554812.5000023611,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,260870,562639.8000022521,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,264214,570464.7600021431,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,267559,578292.0600020341,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,270903,586117.0200019251,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,274247,593941.9800018161,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,277592,601314.280001707,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,280936,608260.240001598,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,284281,615212.540001489,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,287625,622121.50000138,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,290970,629113.800001271,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,294314,636127.760001162,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,297659,643103.0600010529,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,301003,650062.0200009439,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,304348,656995.3200008349,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,307692,663944.2800007259,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,311037,670842.5800006168,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,314381,677778.5400005078,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,317726,684710.8400003988,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,321070,691652.8000002898,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,324415,698594.1000001808,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,327759,705485.0600000718,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,331104,712383.3599999627,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,334448,719366.3199998537,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,337793,726324.6199997447,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,341137,733328.5799996357,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,344482,740248.8799995267,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,347826,747123.8399994177,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,351171,754066.1399993086,find_multiple_good_arms,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,354515,760518.0999991996,parallel_virtual_musical_chairs,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,357860,765541.3999990906,parallel_virtual_musical_chairs,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,361204,770571.3599989816,parallel_virtual_musical_chairs,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,364548,775585.3199988726,parallel_virtual_musical_chairs,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,367893,780586.6199987635,parallel_virtual_musical_chairs,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,371237,785530.5799986545,parallel_virtual_musical_chairs,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,374582,790545.8799985455,parallel_virtual_musical_chairs,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,377926,795577.8399984365,parallel_virtual_musical_chairs,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,381271,800541.1399983275,parallel_virtual_musical_chairs,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,384615,805536.0999982185,parallel_virtual_musical_chairs,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,387960,810564.3999981094,parallel_virtual_musical_chairs,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,391304,816565.3599980004,parallel_virtual_number_players,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,394649,822472.6599978914,parallel_virtual_number_players,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,397993,825764.6199977824,parallel_virtual_number_players,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,401338,831549.9199976734,parallel_virtual_number_players,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,404682,837596.8799975644,parallel_virtual_number_players,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,408027,841084.1799974553,parallel_virtual_number_players,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,411371,846657.1399973463,parallel_virtual_number_players,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,414716,853976.4399972373,parallel_virtual_number_players,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,418060,857793.3999971283,parallel_virtual_number_players,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,421405,862835.6999970193,parallel_virtual_number_players,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,424749,870397.6599969103,parallel_virtual_number_players,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,428094,876143.9599968012,parallel_virtual_number_players,0,1
izumi2026,20,8,1000000,7.238241365054197e-08,6,4,20260514,431438,880920.9199966922,parallel_virtual_number_players,0,1
